#FID IID
EUR_FIN HG00345
EUR_FIN HG00189
EUR_FIN HG00372
EUR_FIN HG00382
EUR_FIN HG00290
EUR_GBR HG00158
EUR_GBR HG00104
EUR_GBR HG00121
EUR_GBR HG00248
EUR_GBR HG00249
EUR_GBR HG00144
EUR_GBR HG00258
EUR_GBR HG00146
EUR_GBR HG00235
EUR_GBR HG00262
EUR_GBR HG00238
EUR_GBR HG00237
EUR_GBR HG00239
EUR_GBR HG00147
EUR_GBR HG00253
EUR_GBR HG00259
EUR_GBR HG00130
EUR_GBR HG00245
EUR_GBR HG00118
EUR_GBR HG00250
EUR_GBR HG00123
EUR_GBR HG00261
EUR_GBR HG00100
EUR_GBR HG00122
EUR_GBR HG00111
EUR_GBR HG00120
EUR_GBR HG00240
EUR_GBR HG00255
EUR_GBR HG00125
EUR_GBR HG00127
EUR_GBR HG02215
EUR_GBR HG00254
EUR_GBR HG00257
EUR_GBR HG00106
EUR_GBR HG00236
EUR_GBR HG00097
EUR_GBR HG00133
EUR_GBR HG01790
EUR_GBR HG00246
EUR_GBR HG00143
EUR_GBR HG00157
EUR_GBR HG00260
EUR_GBR HG00096
EUR_GBR HG00119
EUR_GBR HG00116
EUR_GBR HG00141
EUR_GBR HG00252
EUR_GBR HG00251
EUR_GBR HG00256
EUR_GBR HG00265
EUR_GBR HG00109
EUR_GBR HG00243
EUR_GBR HG01334
EUR_GBR HG00156
EUR_GBR HG00108
EUR_GBR HG00129
EUR_GBR HG00105
EUR_GBR HG00234
EUR_GBR HG00140
EUR_GBR HG00112
EUR_GBR HG00160
EUR_GBR HG00142
EUR_GBR HG01789
EUR_GBR HG00264
EUR_GBR HG00101
EUR_GBR HG00152
EUR_GBR HG00148
EUR_GBR HG00117
EUR_GBR HG00107
EUR_GBR HG00113
EUR_GBR HG00126
EUR_GBR HG00151
EUR_IBS HG01784
EUR_IBS HG02230
EUR_IBS HG01786
EUR_IBS HG02229
EUR_IBS HG01605
EUR_IBS HG02240
EUR_IBS HG01702
EUR_IBS HG01746
EUR_IBS HG01614
EUR_IBS HG01673
EUR_IBS HG01513
EUR_IBS HG02225
EUR_IBS HG01607
EUR_IBS HG01602
EUR_IBS HG01501
EUR_IBS HG01670
EUR_IBS HG01504
EUR_IBS HG01676
EUR_IBS HG02232
EUR_IBS HG02223
EUR_IBS HG01628
EUR_IBS HG01695
EUR_IBS HG01613
EUR_IBS HG01616
EUR_IBS HG01632
EUR_IBS HG01537
EUR_IBS HG01604
EUR_IBS HG01520
EUR_IBS HG01531
EUR_IBS HG01514
EUR_IBS HG01511
EUR_IBS HG01538
EUR_IBS HG01517
EUR_IBS HG01697
EUR_IBS HG01516
EUR_IBS HG01768
EUR_IBS HG02235
EUR_IBS HG01522
EUR_IBS HG01528
EUR_IBS HG01757
EUR_IBS HG01711
EUR_IBS HG01782
EUR_IBS HG01677
EUR_IBS HG01612
EUR_IBS HG02237
EUR_IBS HG01626
EUR_IBS HG01622
EUR_IBS HG01510
EUR_IBS HG01776
EUR_IBS HG01755
EUR_IBS HG01623
EUR_IBS HG01710
EUR_IBS HG01762
EUR_IBS HG01686
EUR_IBS HG01781
EUR_IBS HG01780
EUR_IBS HG02236
EUR_IBS HG01667
EUR_IBS HG01601
EUR_IBS HG01524
EUR_IBS HG01500
EUR_IBS HG01669
EUR_IBS HG01625
EUR_IBS HG01624
EUR_IBS HG01536
EUR_IBS HG01515
EUR_IBS HG01606
EUR_IBS HG01701
EUR_IBS HG02219
EUR_IBS HG01527
EUR_IBS HG01627
EUR_IBS HG01678
EUR_IBS HG01774
EUR_IBS HG01629
EUR_IBS HG01530
EUR_IBS HG01619
EUR_IBS HG02231
EUR_IBS HG01518
EUR_IBS HG01761
EUR_IBS HG01703
EUR_IBS HG01765
EUR_IBS HG01630
EUR_IBS HG01756
EUR_IBS HG01682
EUR_IBS HG01609
EUR_IBS HG02238
EUR_IBS HG01775
EUR_IBS HG02234
EUR_IBS HG01521
EUR_IBS HG01532
EUR_IBS HG01672
EUR_IBS HG01700
EUR_IBS HG01785
EUR_IBS HG01621
EUR_IBS HG01708
EUR_IBS HG01508
EUR_IBS HG02233
EUR_IBS HG01699
EUR_IBS HG01709
EUR_IBS HG01506
EUR_IBS HG01608
EUR_IBS HG01778
EUR_IBS HG01671
EUR_IBS HG01696
EUR_IBS HG02221
EUR_IBS HG01603
EUR_IBS HG01503
EUR_IBS HG02224
EUR_IBS HG01748
EUR_TSI NA20797
EUR_TSI NA20795
EUR_TSI NA20766
EUR_TSI NA20529
EUR_TSI NA20756
EUR_TSI NA20807
EUR_TSI NA20790
EUR_TSI NA20507
EUR_TSI NA20800
EUR_TSI NA20769
EUR_TSI NA20821
EUR_TSI NA20585
EUR_TSI NA20757
EUR_TSI NA20589
EUR_TSI NA20771
EUR_TSI NA20587
EUR_TSI NA20533
EUR_TSI NA20530
EUR_TSI NA20503
EUR_TSI NA20531
EUR_TSI NA20822
EUR_TSI NA20753
EUR_TSI NA20813
EUR_TSI NA20772
EUR_TSI NA20808
EUR_TSI NA20508
EUR_TSI NA20826
EUR_TSI NA20764
EUR_TSI NA20522
EUR_TSI NA20804
EUR_TSI NA20832
EUR_TSI NA20582
EUR_TSI NA20535
EUR_TSI NA20775
EUR_TSI NA20517
EUR_TSI NA20786
EUR_TSI NA20773
EUR_TSI NA20828
EUR_TSI NA20778
EUR_TSI NA20759
EUR_TSI NA20812
EUR_TSI NA20803
EUR_TSI NA20801
EUR_TSI NA20509
EUR_TSI NA20754
EUR_TSI NA20816
EUR_TSI NA20543
EUR_TSI NA20811
EUR_TSI NA20516
EUR_TSI NA20798
EUR_TSI NA20815
EUR_TSI NA20544
EUR_TSI NA20588
EUR_TSI NA20805
EUR_TSI NA20519
EUR_TSI NA20770
EUR_TSI NA20534
EUR_TSI NA20538
EUR_TSI NA20810
EUR_TSI NA20520
EUR_TSI NA20758
EUR_TSI NA20767
EUR_TSI NA20809
EUR_TSI NA20783
EUR_TSI NA20539
EUR_TSI NA20528
EUR_TSI NA20827
EUR_TSI NA20755
EUR_TSI NA20532
EUR_TSI NA20524
EUR_TSI NA20537
EUR_TSI NA20510
EUR_TSI NA20527
EUR_TSI NA20752
EUR_TSI NA20762
EUR_TSI NA20829
EUR_TSI NA20518
