#FID IID
SAS_ITU HG03973
SAS_ITU HG04076
SAS_ITU HG03863
SAS_ITU HG03730
SAS_ITU HG03862
SAS_ITU HG03868
SAS_ITU HG03784
SAS_ITU HG03874
SAS_ITU HG04062
SAS_ITU HG04018
SAS_ITU HG04054
SAS_ITU HG03782
SAS_ITU HG03873
SAS_ITU HG04070
SAS_ITU HG04014
SAS_ITU HG03714
SAS_ITU HG04026
SAS_ITU HG03789
SAS_ITU HG04216
SAS_ITU HG03977
SAS_ITU HG04090
SAS_ITU HG04063
SAS_ITU HG03968
SAS_ITU HG03731
SAS_ITU HG03722
SAS_ITU HG03717
SAS_ITU HG04214
SAS_ITU HG03770
SAS_ITU HG03788
SAS_ITU HG03778
SAS_ITU HG04225
SAS_ITU HG03771
SAS_ITU HG03870
SAS_ITU HG03713
SAS_ITU HG03773
SAS_ITU HG04206
SAS_ITU HG04096
SAS_ITU HG03976
SAS_ITU HG03720
SAS_ITU HG04235
SAS_ITU HG03716
SAS_ITU HG03867
SAS_ITU HG03742
SAS_ITU HG04098
SAS_ITU HG03715
SAS_ITU HG03779
SAS_ITU HG03965
SAS_ITU HG04022
SAS_ITU HG03777
SAS_ITU HG03872
SAS_ITU HG04093
SAS_ITU HG04080
SAS_ITU HG04094
SAS_ITU HG04023
SAS_ITU HG03790
SAS_ITU HG03729
SAS_ITU HG03864
SAS_ITU HG04015
SAS_ITU HG04002
SAS_ITU HG03967
SAS_ITU HG03969
SAS_ITU HG03974
SAS_ITU HG03786
SAS_ITU HG03960
SAS_ITU HG04239
SAS_ITU HG03792
SAS_ITU HG04019
SAS_ITU HG03963
SAS_ITU HG03727
SAS_ITU HG04198
SAS_PJL HG03765
SAS_PJL HG01593
SAS_PJL HG02793
SAS_PJL HG02491
SAS_PJL HG03229
SAS_PJL HG02652
SAS_PJL HG03238
SAS_PJL HG02659
SAS_PJL HG02697
SAS_PJL HG02725
SAS_PJL HG02790
SAS_PJL HG02726
SAS_PJL HG02775
SAS_PJL HG02728
SAS_PJL HG03019
SAS_PJL HG03709
SAS_PJL HG03668
SAS_PJL HG02682
SAS_PJL HG03631
SAS_PJL HG02737
SAS_PJL HG03625
SAS_PJL HG03239
SAS_PJL HG02778
SAS_PJL HG03640
SAS_PJL HG02787
SAS_PJL HG03488
SAS_PJL HG02601
SAS_PJL HG02494
SAS_PJL HG03706
SAS_PJL HG02700
SAS_PJL HG02605
SAS_PJL HG03703
SAS_PJL HG02694
SAS_PJL HG03022
SAS_PJL HG02658
SAS_PJL HG03762
SAS_PJL HG03634
SAS_PJL HG02735
SAS_PJL HG02660
SAS_PJL HG03702
SAS_PJL HG02600
SAS_PJL HG02657
SAS_PJL HG02789
SAS_PJL HG02686
SAS_PJL HG03660
SAS_PJL HG01586
SAS_PJL HG03667
SAS_PJL HG02493
SAS_PJL HG02492
SAS_PJL HG02648
SAS_PJL HG03492
SAS_PJL HG02681
SAS_PJL HG03228
SAS_PJL HG02724
SAS_PJL HG02727
SAS_PJL HG02687
SAS_PJL HG02597
SAS_PJL HG02729
SAS_PJL HG02696
SAS_PJL HG02689
SAS_PJL HG03633
SAS_PJL HG03624
SAS_PJL HG03234
SAS_PJL HG02780
SAS_PJL HG02699
SAS_PJL HG02733
SAS_PJL HG02792
SAS_PJL HG03237
SAS_PJL HG02490
SAS_PJL HG03636
SAS_PJL HG02786
SAS_PJL HG02602
SAS_PJL HG02656
SAS_PJL HG02603
SAS_PJL HG03015
SAS_PJL HG03708
SAS_PJL HG03652
SAS_PJL HG03018
SAS_STU HG03947
SAS_STU HG03838
SAS_STU HG03836
SAS_STU HG03689
SAS_STU HG03944
SAS_STU HG03951
SAS_STU HG04029
SAS_STU HG03741
SAS_STU HG03849
SAS_STU HG03692
SAS_STU HG03989
SAS_STU HG04106
SAS_STU HG03949
SAS_STU HG03754
SAS_STU HG03986
SAS_STU HG03895
SAS_STU HG04042
SAS_STU HG03945
SAS_STU HG04038
SAS_STU HG03684
SAS_STU HG03858
SAS_STU HG03995
SAS_STU HG03760
SAS_STU HG04227
SAS_STU HG03948
SAS_STU HG03642
SAS_STU HG04075
SAS_STU HG03884
SAS_STU HG03857
SAS_STU HG03894
SAS_STU HG03886
SAS_STU HG04099
SAS_STU HG03690
SAS_STU HG03888
SAS_STU HG04229
SAS_STU HG03896
SAS_STU HG03696
SAS_STU HG03644
SAS_STU HG03697
SAS_STU HG03679
SAS_STU HG03745
SAS_STU HG03850
SAS_STU HG03695
SAS_STU HG03738
SAS_STU HG03845
SAS_STU HG03856
SAS_STU HG03687
SAS_STU HG03990
SAS_STU HG03740
SAS_STU HG03950
SAS_STU HG04039
SAS_STU HG03837
SAS_STU HG03953
SAS_STU HG03846
SAS_STU HG04003
SAS_STU HG03854
SAS_STU HG03743
SAS_STU HG03900
SAS_STU HG03711
SAS_STU HG03680
SAS_STU HG03686
SAS_STU HG03694
SAS_STU HG03685
SAS_STU HG03885
SAS_STU HG04033
SAS_STU HG03753
SAS_STU HG03844
SAS_STU HG03887
SAS_STU HG04210
SAS_STU HG03991
SAS_STU HG03985
SAS_STU HG03998
SAS_STU HG03672
