#FID IID
AMR_PEL HG01927
AMR_PEL HG02089
AMR_PEL HG02266
AMR_PEL HG01978
AMR_PEL HG02003
AMR_PEL HG01983
AMR_PEL HG01976
AMR_PEL HG01924
AMR_PEL HG02286
AMR_PEL HG01965
AMR_PEL HG02345
AMR_PEL HG01939
AMR_PEL HG02260
AMR_PEL HG01572
AMR_PEL HG01925
AMR_PEL HG01940
AMR_PEL HG01893
AMR_PEL HG02102
AMR_PEL HG02298
AMR_PEL HG01949
AMR_PEL HG01975
AMR_PEL HG01566
AMR_PEL HG02262
AMR_PEL HG02090
AMR_PEL HG01935
AMR_PEL HG01917
AMR_PEL HG02265
AMR_PEL HG01571
AMR_PEL HG01974
AMR_PEL HG02150
AMR_PEL HG01923
AMR_PEL HG01950
AMR_PEL HG01938
AMR_PEL HG02253
AMR_PEL HG01941
AMR_PEL HG01998
AMR_PEL HG01967
AMR_PEL HG02259
AMR_PEL HG02146
AMR_PEL HG01932
AMR_PEL HG02304
AMR_PEL HG01934
AMR_PEL HG02285
AMR_PEL HG01947
AMR_PEL HG01953
AMR_PEL HG02274
AMR_PEL HG01943
AMR_PEL HG02277
AMR_PEL HG01952
AMR_PEL HG01946
AMR_PEL HG02291
AMR_PEL HG01961
AMR_PEL HG01977
AMR_PEL HG02279
AMR_PEL HG01937
AMR_PEL HG01982
AMR_PEL HG02002
AMR_PEL HG02271
AMR_PEL HG02299
AMR_PUR HG00735
AMR_PUR HG01198
AMR_PUR HG01050
AMR_PUR HG01098
AMR_PUR HG01171
AMR_PUR HG01080
AMR_PUR HG00737
AMR_PUR HG01086
AMR_PUR HG01303
AMR_PUR HG01061
AMR_PUR HG01393
AMR_PUR HG00743
AMR_PUR HG01174
AMR_PUR HG01102
AMR_PUR HG01312
AMR_PUR HG00734
AMR_PUR HG01067
AMR_PUR HG01073
AMR_PUR HG01248
AMR_PUR HG01083
AMR_PUR HG00551
AMR_PUR HG00740
AMR_PUR HG01323
AMR_PUR HG01184
AMR_PUR HG01205
AMR_PUR HG00741
AMR_PUR HG01396
AMR_PUR HG01177
AMR_PUR HG01049
AMR_PUR HG01169
AMR_PUR HG01070
AMR_PUR HG00641
AMR_PUR HG01162
AMR_PUR HG01058
AMR_PUR HG00639
AMR_PUR HG01103
AMR_PUR HG00638
AMR_PUR HG01188
AMR_PUR HG01249
AMR_PUR HG01095
AMR_PUR HG00555
AMR_PUR HG01242
AMR_PUR HG00554
AMR_PUR HG01077
AMR_PUR HG01108
AMR_PUR HG01175
AMR_PUR HG01089
AMR_PUR HG01053
AMR_PUR HG01398
AMR_PUR HG00731
AMR_PUR HG01164
AMR_PUR HG01305
AMR_PUR HG01094
AMR_PUR HG00739
AMR_PUR HG01243
AMR_PUR HG01048
AMR_PUR HG01167
AMR_PUR HG01308
AMR_PUR HG01405
AMR_PUR HG00736
AMR_PUR HG01099
AMR_PUR HG01056
AMR_PUR HG00553
AMR_PUR HG01392
AMR_PUR HG01106
AMR_PUR HG00742
AMR_PUR HG01063
AMR_PUR HG01192
AMR_PUR HG01187
AMR_PUR HG01190
AMR_PUR HG01173
AMR_PUR HG01051
AMR_PUR HG01109
AMR_PUR HG01178
AMR_PUR HG01311
AMR_PUR HG01075
AMR_PUR HG01104
AMR_PUR HG01066
AMR_PUR HG01176
AMR_PUR HG01302
AMR_PUR HG01412
AMR_PUR HG01107
AMR_PUR HG01204
AMR_PUR HG01101
AMR_PUR HG01325
AMR_PUR HG00640
AMR_PUR HG01241
AMR_PUR HG01206
AMR_PUR HG01088
AMR_PUR HG00738
AMR_PUR HG01060
AMR_PUR HG01197
AMR_PUR HG01247
AMR_PUR HG01110
AMR_PUR HG01199
AMR_PUR HG00637
AMR_PUR HG01189
