#FID IID
AFR_MSL HG03571
AFR_MSL HG03054
AFR_YRI NA18511
AFR_YRI NA18488
AFR_YRI NA19132
AFR_YRI NA18499
AFR_YRI NA19159
AFR_YRI NA19095
AFR_YRI NA19185
AFR_YRI NA18873
AFR_YRI NA19221
AFR_YRI NA18855
AFR_YRI NA18852
AFR_YRI NA19209
AFR_YRI NA19102
AFR_YRI NA19109
AFR_YRI NA18864
AFR_YRI NA18875
AFR_YRI NA19196
AFR_YRI NA19214
AFR_YRI NA19118
AFR_YRI NA19201
AFR_YRI NA19215
AFR_YRI NA18933
AFR_YRI NA18502
AFR_YRI NA19151
AFR_YRI NA19097
AFR_YRI NA19199
AFR_YRI NA18520
AFR_YRI NA19206
AFR_YRI NA18912
AFR_YRI NA18523
AFR_YRI NA19093
AFR_YRI NA19147
AFR_YRI NA19235
AFR_YRI NA19140
AFR_YRI NA19148
AFR_YRI NA19131
AFR_YRI NA19238
AFR_YRI NA19202
AFR_YRI NA18508
AFR_YRI NA18870
AFR_YRI NA18907
AFR_YRI NA18930
AFR_YRI NA18909
AFR_YRI NA18876
AFR_YRI NA18878
AFR_YRI NA19237
AFR_YRI NA18484
AFR_YRI NA19114
AFR_YRI NA19247
AFR_YRI NA19122
AFR_YRI NA18858
AFR_YRI NA19222
AFR_YRI NA19115
AFR_YRI NA19094
AFR_YRI NA19240
AFR_YRI NA18518
AFR_YRI NA18489
AFR_YRI NA19099
AFR_YRI NA19143
AFR_YRI NA18868
AFR_YRI NA18859
AFR_YRI NA18516
AFR_YRI NA18507
AFR_YRI NA19096
AFR_YRI NA19256
AFR_YRI NA19139
AFR_YRI NA19098
AFR_YRI NA18487
AFR_YRI NA19174
AFR_YRI NA18935
AFR_YRI NA19249
AFR_YRI NA19128
AFR_YRI NA18871
AFR_YRI NA18908
AFR_YRI NA19195
AFR_YRI NA19184
AFR_YRI NA19191
AFR_YRI NA19210
AFR_YRI NA18910
AFR_YRI NA18860
AFR_YRI NA19161
AFR_YRI NA18503
AFR_YRI NA19236
AFR_YRI NA18497
AFR_YRI NA18865
AFR_YRI NA18522
AFR_YRI NA19117
AFR_YRI NA19120
AFR_YRI NA19104
AFR_YRI NA19154
AFR_YRI NA19142
AFR_YRI NA19092
AFR_YRI NA19226
AFR_YRI NA18911
AFR_YRI NA18914
AFR_YRI NA19146
AFR_YRI NA18519
AFR_YRI NA18925
AFR_YRI NA19101
AFR_YRI NA18509
AFR_YRI NA18913
AFR_YRI NA18853
AFR_YRI NA19138
AFR_YRI NA18510
AFR_YRI NA19103
AFR_YRI NA19141
AFR_YRI NA19121
AFR_YRI NA19107
AFR_YRI NA18515
AFR_YRI NA19213
AFR_YRI NA18879
AFR_YRI NA18504
AFR_YRI NA19239
AFR_YRI NA19145
AFR_YRI NA18877
AFR_YRI NA18857
AFR_YRI NA19258
AFR_YRI NA19189
AFR_YRI NA18923
AFR_YRI NA18934
AFR_YRI NA19203
AFR_YRI NA19205
AFR_YRI NA18862
AFR_YRI NA19130
AFR_YRI NA18854
AFR_YRI NA19208
AFR_YRI NA19175
AFR_YRI NA18856
AFR_YRI NA18501
